regno,name,dept,hist_arrear,cgpa
104360,Jennifer Lee,MECH,No,7.48
104361,Crystal Craig,CIVIL,No,7.78
104362,Robert Cardenas,EEE,No,8.52
104363,David Burns,EEE,Yes,5.2
104364,Gary Lopez,AD,Yes,9.71
104365,Jason Brown,ECE,Yes,6.88
104366,Christopher Sanders,ECE,Yes,5.45
104367,Jeremy Wheeler,EEE,Yes,8.03
104368,Julie Hickman,AD,Yes,9.2
104369,Chelsea Barnes,EEE,Yes,7.91
104370,Cynthia Smith,FT,No,6.14
104371,Glenn Patterson,FT,Yes,7.76
104372,Amber Acosta,FT,No,5.58
104373,Christian Lopez,FT,No,7.4
104374,Brittany Jordan,EEE,No,8.1
104375,Edwin Miller,CSE,Yes,5.05
104376,Julie Caldwell,CSE,Yes,8.65
104377,Scott Fowler,CIVIL,No,5.71
104378,Robert Wood,ECE,No,7.31
104379,Christopher Harrison,CIVIL,Yes,5.05
104380,Paula Williams,ECE,Yes,9.95
104381,Melissa Davidson,CSE,Yes,5.3
104382,Noah Palmer,FT,Yes,7.69
104383,Eric Taylor,CSE,No,7.62
104384,Mary Wright,CIVIL,No,5.28
104385,Alexandria Williams,FT,Yes,6.76
104386,Edward Crawford,FT,Yes,9.28
104387,Darryl Taylor,AD,No,5.19
104388,Emily Henry,MECH,No,5.66
104389,Nicholas Thompson,AD,Yes,6.34
104390,Christopher Diaz,AD,No,6.29
104391,Melinda Klein,EEE,No,7.46
104392,David Lester,CSE,No,9.94
104393,Marc Noble,AD,No,8.71
104394,Jason Warren,AD,No,5.14
104395,Chelsea Johnson,MECH,No,5.22
104396,Lonnie Luna,CIVIL,Yes,8.88
104397,Timothy Bailey,AD,No,9.06
104398,Laura Hart,CIVIL,No,9.48
104399,Brian Brown,EEE,No,9.31
104400,Dawn Taylor,EEE,No,7.64
104401,Kelly Bailey,FT,No,9.93
104402,Makayla Woodard,CSE,No,9.24
104403,Michael Garcia,CIVIL,Yes,9.75
104404,Angela Lawson,AD,No,9.76
104405,Karen Simpson,MECH,Yes,9.04
104406,Crystal Farrell,AD,No,7.27
104407,Christopher Matthews,CIVIL,No,9.15
104408,Micheal Banks,CIVIL,Yes,7.64
104409,Kelly Gomez,ECE,No,6.85
104410,Jerome Cook,CSE,Yes,9.49
104411,Paul Beck,ECE,No,5.14
104412,Jennifer Lucero,CSE,Yes,7.48
104413,Kyle Moore,AD,Yes,6.76
104414,Christopher Lucas,AD,Yes,5.32
104415,Melissa Lara,MECH,No,9.18
104416,Veronica Sullivan,FT,No,6.43
104417,Amber Knight,ECE,Yes,8.54
104418,Steven Bentley PhD,FT,No,8.81
104419,Jesus Jackson,CSE,No,5.38
104420,Eric White,CIVIL,No,8.04
104421,Joshua Murphy,FT,Yes,9.21
104422,Melinda Downs,CSE,Yes,7.16
104423,Denise Smith,CIVIL,Yes,9.54
104424,Steven Williams,CIVIL,No,9.73
104425,Rebecca Hoffman,FT,Yes,7.0
104426,Michelle Watts,MECH,Yes,9.7
104427,Mrs. Samantha Wright,CIVIL,No,6.33
104428,Diana Wolfe,AD,Yes,5.36
104429,Ann Reynolds,ECE,No,8.76
104430,Justin Hatfield,CSE,No,8.17
104431,Brian Larson,ECE,Yes,9.41
104432,Terri Graham,CIVIL,No,5.44
104433,Anthony Lewis,FT,No,5.5
104434,Becky Martinez,MECH,Yes,9.47
104435,Veronica Jackson,AD,Yes,5.12
104436,Lori Singh,CIVIL,No,9.87
104437,Todd Arroyo,CSE,No,6.11
104438,Sara Parsons,AD,Yes,9.06
104439,Wendy Smith,MECH,No,9.16
104440,Cody Fuller,MECH,Yes,5.34
104441,Kelly Shaw,ECE,No,8.69
104442,Martin Dickerson,CIVIL,No,9.89
104443,Joseph Figueroa,ECE,No,7.57
104444,Ian Schroeder,MECH,No,5.9
104445,Timothy Price,FT,Yes,8.61
104446,Cassandra Dixon,CIVIL,Yes,6.29
104447,Leslie West,CIVIL,Yes,6.73
104448,Ryan Medina,MECH,Yes,7.96
104449,Gregory Johnson,AD,Yes,9.49
104450,Gregory Carr,FT,Yes,5.86
104451,Michelle Hudson,CSE,No,5.94
104452,Amy Mcintosh,AD,No,9.86
104453,Barbara Hernandez,CIVIL,Yes,5.0
104454,Shawn Mitchell,EEE,No,6.85
104455,Teresa Porter,AD,Yes,8.29
104456,Samantha Allen,CIVIL,Yes,9.66
104457,Lori Bailey,CSE,Yes,5.23
104458,James Henderson,FT,Yes,6.51
104459,Molly Martinez,ECE,Yes,6.28
104460,Holly Romero,EEE,Yes,9.5
104461,Katrina Perry,EEE,Yes,6.45
104462,Andre Flynn,EEE,No,8.1
104463,Rachel Medina,EEE,Yes,7.19
104464,Suzanne Vance,CIVIL,Yes,7.55
104465,David Deleon,CSE,Yes,5.31
104466,Kathleen Rivera,EEE,No,8.12
104467,David Wood,MECH,Yes,8.15
104468,John Cardenas,EEE,No,7.51
104469,Heidi Wilson,MECH,Yes,5.65
104470,Richard Walker,EEE,No,8.0
104471,Katherine Vazquez,AD,Yes,5.93
104472,Eric Roberts,FT,No,9.11
104473,Beth Smith,CSE,No,8.5
104474,Ivan Mullins,EEE,Yes,6.86
104475,Barbara Walsh,ECE,No,6.09
104476,Perry Pitts,ECE,No,7.2
104477,Angela Stevens,MECH,No,6.31
104478,Scott Barnes,MECH,Yes,9.32
104479,Ashley Jones,MECH,No,5.96
104480,Juan Simmons,AD,Yes,5.17
104481,Harry Flynn,MECH,No,7.83
104482,Michele Miller,CSE,No,5.21
104483,Krista Mendez DDS,CSE,Yes,6.4
104484,John Herring,CIVIL,No,5.83
104485,Jesse Garcia,MECH,Yes,6.45
104486,Cheryl Mccarthy,ECE,Yes,8.76
104487,Jeremy Sanchez,ECE,Yes,7.37
104488,Evan Sharp,MECH,No,8.66
104489,Christina Hampton,CSE,Yes,7.34
104490,Margaret Reed,ECE,Yes,8.49
104491,Sean Alvarez,FT,No,5.98
104492,Brian Walter,MECH,Yes,7.45
104493,Roy Jones,FT,No,5.9
104494,Dustin Jackson,ECE,Yes,6.2
104495,Annette Spencer,CSE,No,9.31
104496,Jason Martin,FT,No,6.36
104497,Monica Davis,FT,Yes,9.29
104498,Kelly Alvarez,EEE,Yes,9.79
104499,Denise Moon,CIVIL,Yes,6.02
104500,Manuel Johnson,EEE,No,8.98
104501,Sara Lee,CIVIL,Yes,8.85
104502,Sarah Roberts,CSE,No,9.5
104503,Patricia Burns,MECH,No,6.23
104504,Sarah Mata,ECE,No,8.29
104505,Dylan Bryan,CSE,Yes,6.54
104506,Nicole Garcia,EEE,No,9.52
104507,Brenda Griffin,CIVIL,No,5.62
104508,Laura Young,ECE,No,9.58
104509,Richard Salas,AD,Yes,8.19
104510,John Kane,CIVIL,Yes,8.74
104511,Natalie Flores,CSE,No,6.44
104512,Jesse Stevenson,FT,Yes,6.62
104513,Carrie Gordon,CSE,Yes,7.49
104514,Samuel Levy,MECH,Yes,9.11
104515,Paul Cummings,FT,Yes,5.46
104516,Lisa Caldwell,FT,No,7.06
104517,Michelle Mccarthy,AD,Yes,5.8
104518,Andrew Reynolds,AD,Yes,6.12
104519,Krista Fuentes,ECE,No,7.92
104520,Kelly Dixon,FT,Yes,7.57
104521,Drew Jones,FT,Yes,9.56
104522,Keith Owen,FT,No,8.98
104523,Jeffrey Perry,MECH,No,6.7
104524,Loretta Bishop,CSE,No,9.4
104525,Kristin Diaz,CIVIL,No,6.14
104526,April Molina,AD,No,5.51
104527,Ellen Harrison,CSE,No,6.9
104528,William Carroll,ECE,No,7.49
104529,Yolanda Holt,CSE,No,8.71
104530,Tracy Hanna,CIVIL,No,6.95
104531,Kristi Mendez,ECE,Yes,7.57
104532,Cathy West,CSE,Yes,6.74
104533,Kaylee Brown,ECE,Yes,8.96
104534,Joshua Lee,ECE,Yes,5.12
104535,Melissa Johnson,MECH,No,6.25
104536,Jason Perry,CIVIL,Yes,7.05
104537,Scott Roberts,CIVIL,Yes,7.01
104538,Albert Allen,AD,No,6.53
104539,Monique Barker,CSE,No,6.2
104540,Raven Wilkinson,EEE,Yes,5.29
104541,Debra Fuller,MECH,Yes,6.31
104542,Penny Williams,AD,No,7.95
104543,Cristian Wallace,AD,Yes,6.27
104544,Jordan Ellison,CSE,No,5.0
104545,Jeanette Watkins,EEE,No,5.09
104546,James Erickson,CIVIL,Yes,9.56
104547,Robert Harvey,FT,No,5.33
104548,Joshua Barnes,MECH,No,7.48
104549,Kyle Brown,CSE,No,5.38
104550,Denise Trevino,FT,Yes,9.14
104551,Yvette Montgomery,FT,No,7.63
104552,Tiffany Willis,AD,Yes,6.47
104553,Valerie Davis,CIVIL,Yes,6.82
104554,Aimee Walls,ECE,No,7.26
104555,Carol Noble,CIVIL,No,5.54
104556,Megan Taylor,AD,No,6.47
104557,Ronnie Thompson,MECH,Yes,8.99
104558,Gerald Briggs,FT,No,6.97
104559,Kelly Diaz,AD,Yes,8.22
104560,Bryan Thompson,CSE,No,6.71
104561,Laura Bowman,EEE,Yes,9.91
104562,Robert Arnold,FT,Yes,8.99
104563,Amy Brewer,FT,Yes,9.35
104564,Michelle Callahan,ECE,Yes,8.32
104565,Christine Schmidt,AD,Yes,9.53
104566,Victor Lopez,FT,Yes,5.22
104567,Thomas Wallace,FT,No,7.18
104568,Michael Harris,AD,No,5.6
104569,Meghan Mcdaniel,MECH,No,8.72
104570,Christopher Sanders,CIVIL,No,9.2
104571,Austin Howe,EEE,Yes,5.84
104572,Victoria Galloway,MECH,Yes,6.52
104573,Angel Rodriguez,CIVIL,No,9.14
104574,Rodney Finley,CIVIL,No,8.0
104575,Robert Ali,CSE,No,9.69
104576,John Meyers,CIVIL,No,9.41
104577,Elizabeth Simpson,EEE,Yes,9.81
104578,Christine Cooley,EEE,Yes,6.53
104579,Michelle Brown,CIVIL,No,9.3
104580,Reginald Pearson,MECH,No,8.41
104581,Sheila Stanley,FT,No,5.74
104582,James Costa,CSE,Yes,6.48
104583,Anthony Garcia,ECE,Yes,8.88
104584,Gregory Owen,EEE,Yes,6.26
104585,Cheryl Dillon,ECE,No,5.46
104586,Nancy Nixon,EEE,Yes,7.06
104587,Brian Manning,AD,Yes,7.41
104588,Douglas Young,MECH,No,9.02
104589,Lori Armstrong,EEE,No,6.19
104590,Stephanie Harper,CIVIL,Yes,9.35
104591,Samantha Ramsey,EEE,No,5.33
104592,Holly Choi,EEE,Yes,5.55
104593,Erik Santos,EEE,Yes,8.53
104594,Gabriella Reed,CIVIL,No,8.47
104595,Derek Ross,AD,No,6.74
104596,Heather Johns,AD,No,6.03
104597,Joseph Hernandez,MECH,Yes,6.54
104598,Natalie Miller,CIVIL,Yes,7.69
104599,Laura Medina,CSE,Yes,6.37
104600,Caitlin Russo,AD,No,7.68
104601,Joshua Taylor,AD,Yes,6.51
104602,Amanda Mcknight,CSE,No,5.45
104603,Roy Davis,AD,Yes,5.31
104604,Paul Campbell,AD,Yes,6.11
104605,Timothy Summers,CSE,No,7.25
104606,Gregory Wells,MECH,No,9.46
104607,Jason Atkins,CSE,Yes,8.85
104608,Jennifer Brown,MECH,No,6.09
104609,Joseph Gray,FT,Yes,8.88
104610,Victoria Smith,CSE,Yes,9.33
104611,Ashley Baker,EEE,No,7.98
104612,Thomas Lopez,CIVIL,No,8.27
104613,Regina Turner,MECH,Yes,6.98
104614,Jacqueline Campbell,MECH,No,5.52
104615,Timothy Mueller,CSE,No,6.87
104616,Anthony Whitaker,CIVIL,Yes,7.14
104617,Jaime Carr,CSE,No,7.78
104618,Christine Gillespie,CSE,No,8.25
104619,Joshua Jenkins,MECH,Yes,7.31
104620,Sandy Alvarez,AD,No,8.61
104621,Cathy Jordan,MECH,No,5.58
104622,Jacqueline Wright,FT,Yes,5.67
104623,Kelly Morris,ECE,Yes,6.08
104624,Julia Atkins,FT,No,6.09
104625,Troy White,ECE,No,7.67
104626,Jamie Clark,AD,Yes,9.47
104627,Bryan Bowers,FT,No,7.01
104628,Jennifer Ochoa,EEE,Yes,8.97
104629,Joshua Smith,EEE,Yes,9.16
104630,Amy Bailey,MECH,No,6.13
104631,Rhonda Diaz,AD,Yes,5.52
104632,Diane Goodwin,FT,No,8.27
104633,Alexis Brown,CSE,No,8.53
104634,James Peterson,FT,No,9.68
104635,Wendy Farmer,MECH,No,9.36
104636,Philip Kelley,CSE,Yes,9.85
104637,Ashley Copeland,FT,Yes,7.82
104638,Jennifer Williams,MECH,No,7.03
104639,Tracy Rice,ECE,No,8.19
104640,Brian Lane,CIVIL,No,8.5
104641,Nicholas Watkins,FT,Yes,5.77
104642,Adam Goodman,AD,Yes,9.51
104643,Robert Shepard,CIVIL,Yes,7.75
104644,Laura Chang,EEE,Yes,9.18
104645,Mr. Richard Henry,CSE,No,6.81
104646,Christy Williams,CIVIL,No,5.36
104647,Denise Anderson,EEE,Yes,8.31
104648,Kimberly Kane,ECE,Yes,6.32
104649,Ryan Mckinney,AD,Yes,5.2
104650,Mike Sanchez,AD,No,6.44
104651,Rebecca Hunt,AD,Yes,5.83
104652,Hunter Thompson,CSE,No,5.99
104653,George Cunningham,EEE,Yes,7.94
104654,Marc Hernandez,CIVIL,Yes,6.44
104655,Steven Vazquez,CSE,Yes,7.7
104656,Richard Rogers,FT,No,5.9
104657,Donna Carpenter,CSE,Yes,6.45
104658,Tracey Lewis,CSE,Yes,7.4
104659,Francisco Johnson,AD,No,8.51
104660,Micheal Butler,CIVIL,No,8.11
104661,Darlene Williamson,EEE,No,8.85
104662,Dustin Randolph,EEE,Yes,8.17
104663,John Carlson MD,FT,No,6.65
104664,Sean Cook,MECH,Yes,9.13
104665,Stephanie Duran,CSE,No,7.37
104666,Kimberly Terry,ECE,No,5.25
104667,Sharon Brown,AD,No,9.45
104668,Tammy Lopez,FT,Yes,5.82
104669,Mary Davis,CIVIL,No,9.79
104670,Samantha Leonard,CIVIL,Yes,7.71
104671,Lori Smith,AD,Yes,7.64
104672,Mr. Christopher Bennett,FT,No,8.09
104673,Ariel Bryant,ECE,Yes,7.69
104674,Walter Hill,AD,No,5.81
104675,Olivia Jones,MECH,Yes,6.2
104676,Jacob Mooney,AD,No,7.89
104677,Matthew Ortiz,EEE,No,6.56
104678,Sydney Wright,CSE,Yes,9.52
104679,Victor Patel,FT,Yes,5.95
104680,Morgan Garrett,EEE,No,9.23
104681,Jordan Banks,ECE,No,8.94
104682,Amy Herrera,EEE,Yes,6.33
104683,Emily Ali,ECE,Yes,9.46
104684,Christina Wagner,AD,Yes,9.57
104685,Elizabeth Fry,CIVIL,No,9.13
104686,Krystal Cohen,EEE,Yes,6.8
104687,Michelle Thomas,CSE,Yes,7.36
104688,Alexander Bailey,MECH,Yes,8.08
104689,Cynthia Ross,ECE,No,9.91
104690,Abigail Spears,CSE,No,9.76
104691,Jillian Santos,ECE,No,9.12
104692,Christopher Perez,CSE,No,6.87
104693,Randy Benson,MECH,Yes,6.44
104694,Kevin Kelly,FT,Yes,8.23
104695,Cody Stevens,CSE,Yes,6.61
104696,Wesley Mejia,CSE,No,9.71
104697,Danielle Richardson,MECH,No,5.63
104698,Matthew Hanna,AD,Yes,7.74
104699,Sarah Garcia,CIVIL,No,8.4
104700,Matthew Curtis,AD,Yes,6.21
104701,Timothy Herrera,ECE,No,6.5
104702,Theodore Berry,AD,Yes,9.79
104703,Courtney Bryant,CSE,Yes,7.94
104704,Arthur Valenzuela,ECE,No,9.12
104705,Robert Dixon,FT,Yes,5.54
104706,Casey Wallace,CIVIL,No,8.12
104707,Jessica Potter,FT,Yes,9.81
104708,Sheila Mooney,EEE,Yes,7.2
104709,Lori Galvan,ECE,No,8.11
104710,David Newton Jr.,MECH,No,8.87
104711,Erin Kelly,CIVIL,No,9.75
104712,Michael Morton,CIVIL,No,6.03
104713,James Payne,EEE,Yes,5.97
104714,Casey Jordan,EEE,No,6.56
104715,Kristen Joseph,EEE,Yes,5.02
104716,Lauren Crawford,CSE,Yes,8.95
104717,Abigail Rogers,ECE,Yes,8.24
104718,Michelle Robinson,CIVIL,No,7.81
104719,Kayla Miller,ECE,No,6.93
104720,Crystal Smith DDS,ECE,No,8.41
104721,Adam Gonzales,CIVIL,Yes,7.65
104722,Rachel Rhodes,ECE,Yes,8.75
104723,Juan Jensen,FT,No,5.79
104724,Michele Scott,FT,No,7.83
104725,William Tate,ECE,Yes,8.56
104726,Margaret Nixon,AD,No,8.75
104727,Kristine Black,AD,No,9.76
104728,Brent Wilkins,EEE,Yes,6.79
104729,Lisa Hall,MECH,No,9.94
104730,Jennifer Lopez,MECH,No,5.94
104731,Kayla Robles,CSE,Yes,8.17
104732,Kerry Santiago,EEE,Yes,5.98
104733,James Jacobs,EEE,Yes,6.31
104734,Eddie Bell,AD,No,6.09
104735,Austin Shannon,ECE,No,8.63
104736,Dustin Doyle,EEE,No,5.34
104737,Sonia Bennett,ECE,Yes,5.27
104738,Jill Edwards,CSE,No,8.95
104739,Jacqueline Ward,CSE,No,7.15
104740,Randy Eaton,CSE,Yes,5.58
104741,Jennifer Jacobs,EEE,No,7.48
104742,Willie Jenkins,CIVIL,No,8.85
104743,Jason Randall,FT,Yes,7.75
104744,Kristi Rojas,ECE,Yes,9.41
104745,Christine Lee,AD,No,8.62
104746,Rebecca Ray,AD,No,8.53
104747,Nicole Gonzalez,ECE,No,8.26
104748,Heather Perez,MECH,No,7.44
104749,Mr. Alexander Higgins,FT,Yes,5.39
104750,Jacqueline Wood,CSE,Yes,9.75
104751,Luis Robinson,AD,No,7.91
104752,Brett Colon,CSE,Yes,8.61
104753,Colleen Martin,CIVIL,Yes,6.7
104754,Emily Mccall,EEE,No,9.83
104755,Michael Richardson,FT,No,7.51
104756,Jessica Turner,AD,Yes,5.54
104757,Gregory Drake,AD,Yes,8.45
104758,Raymond Gonzalez,ECE,Yes,6.74
104759,Sheila Khan MD,FT,No,8.56
104760,Rebecca Patel,ECE,No,8.78
104761,Austin Evans,MECH,No,6.14
104762,Cassandra Norman,ECE,No,5.3
104763,Mark Rivas,ECE,Yes,8.61
104764,Jennifer Allen,CSE,No,5.12
104765,Amy Barry,EEE,Yes,6.8
104766,Heidi Rodriguez,CIVIL,Yes,5.09
104767,Nicole Richardson,ECE,Yes,5.95
104768,Katherine Blake,FT,No,9.99
104769,Aaron Fischer,ECE,Yes,5.98
104770,Carolyn Costa,AD,Yes,5.69
104771,David Henderson Jr.,MECH,No,6.76
104772,Desiree Long,CSE,Yes,9.13
104773,Kevin Vaughan,CSE,Yes,8.85
104774,Jillian Chung,AD,Yes,8.54
104775,Kimberly West,CIVIL,No,5.54
104776,Paul Donovan,EEE,Yes,5.35
104777,Kenneth Webb,FT,Yes,9.81
104778,Troy Hartman,CIVIL,No,5.38
104779,Kelly Evans,CSE,No,5.82
104780,Jason Vincent,MECH,No,6.81
104781,Omar Espinoza,EEE,Yes,6.41
104782,Christopher Finley,CIVIL,No,8.08
104783,Nicole Wilson,FT,No,6.27
104784,Mr. Ronald Mcbride,CSE,Yes,5.31
104785,Jerry Bradshaw,ECE,Yes,5.76
104786,Jason Barrera,MECH,Yes,6.78
104787,Jessica Robles,FT,Yes,7.65
104788,Joshua Jones,AD,Yes,9.0
104789,Carolyn Thomas,AD,No,9.31
104790,Tammie Dixon,CIVIL,Yes,6.9
104791,Steven Rios,CSE,No,7.91
104792,Sean Daniel,CSE,No,9.6
104793,Ann Bates,EEE,Yes,5.36
104794,Tina Fox,FT,No,6.13
104795,Miranda Lopez,CSE,Yes,9.65
104796,Jonathan Ellis,CIVIL,Yes,6.55
104797,Brian Smith,ECE,Yes,6.54
104798,Jessica Jackson,MECH,Yes,5.31
104799,Kathryn Porter,CSE,Yes,9.15
104800,Jessica Riley,CSE,No,8.81
104801,Angela Murphy,ECE,Yes,5.06
104802,Megan Rodriguez,CSE,No,6.47
104803,Jonathon Jenkins,FT,No,7.16
104804,Colton Brown,ECE,No,7.06
104805,Amber Jones,CSE,No,5.11
104806,Joshua Brock,CIVIL,No,6.61
104807,Melissa Foster,MECH,Yes,7.59
104808,Charles Martinez,EEE,Yes,6.66
104809,Joan Chandler,AD,No,5.81
104810,John Andrews,FT,Yes,5.62
104811,Kevin Watson,AD,No,5.94
104812,Desiree Hicks,MECH,No,8.14
104813,Becky Hernandez,EEE,No,7.01
104814,Karen Mueller,CIVIL,No,8.24
104815,Crystal Wallace,ECE,Yes,6.19
104816,Kiara Vance,EEE,Yes,8.02
104817,David Blackwell,MECH,Yes,9.47
104818,Carol Miller,CSE,Yes,7.11
104819,Raymond Riley,FT,No,8.48
104820,Chelsea Simpson,ECE,No,5.31
104821,Jill Stephens,ECE,No,6.57
104822,Heather Walsh,ECE,No,6.81
104823,Emily Taylor,MECH,No,7.97
104824,Sarah Sanchez,ECE,No,6.17
104825,Timothy Cruz,EEE,No,6.6
104826,Elizabeth Walter,EEE,No,5.18
104827,Megan Fry,AD,Yes,9.67
104828,James Johnson,FT,No,7.11
104829,Ronald Lynn,CIVIL,No,6.86
104830,Todd Rodriguez,FT,Yes,5.5
104831,Julie Carr,MECH,No,6.21
104832,Jennifer Shepherd,ECE,Yes,9.48
104833,Adrienne Nguyen,EEE,No,7.71
104834,Kristen Lopez,AD,Yes,5.21
104835,William Haley,CSE,No,5.18
104836,Joshua Morgan,MECH,No,5.9
104837,Rachael Jones DVM,CSE,No,8.99
104838,Elizabeth Johnson,FT,No,6.62
104839,Mark Newton,FT,Yes,7.85
104840,Kristin Christian,MECH,No,6.03
104841,Shelby Ochoa,EEE,No,5.75
104842,Jessica Collier,EEE,No,9.84
104843,Kimberly Rivera,AD,Yes,9.78
104844,Danielle Jones,EEE,No,6.3
104845,Tonya Campbell,FT,No,8.31
104846,Alyssa King,MECH,Yes,6.53
104847,Samantha Blackwell,AD,Yes,8.01
104848,Timothy Moore,EEE,Yes,9.69
104849,Shawn Stanley,EEE,No,7.3
104850,Jessica Shepard,AD,No,5.47
104851,Nicole Larson,EEE,No,6.64
104852,Edward Turner,ECE,No,6.43
104853,Lonnie Robinson,AD,Yes,6.75
104854,Megan Castillo,ECE,No,6.63
104855,Lori Mitchell,CIVIL,Yes,6.67
104856,Angel Davis,CSE,Yes,5.66
104857,Jonathon Alvarado,EEE,No,6.01
104858,Justin Parrish,FT,No,6.94
104859,Brittany Kelly,AD,No,7.8
104860,Angelica Watson,FT,Yes,5.49
104861,Nathaniel Thompson,CIVIL,No,6.88
104862,Robert Jackson,AD,No,8.93
104863,Calvin Barker,CIVIL,Yes,9.17
104864,Daniel Palmer,AD,No,7.91
104865,Sylvia Johnson,EEE,Yes,8.87
104866,Gloria Johnson,AD,Yes,9.88
104867,Richard Davis DDS,CSE,Yes,6.86
104868,Amber Wilson,FT,Yes,8.84
104869,Lynn Robinson,AD,No,6.34
104870,Bailey Nguyen,FT,Yes,6.04
104871,Joseph Robinson,AD,Yes,5.69
104872,John Santiago II,MECH,Yes,5.69
104873,Ian Best,CIVIL,No,7.3
104874,Kelly Ramos,FT,No,5.35
104875,Mr. Kevin Ryan DDS,MECH,No,6.62
104876,Joseph Moody,FT,No,6.93
104877,Joseph Mcdonald,EEE,Yes,6.24
104878,Robert Roberts,CIVIL,Yes,5.1
104879,Deborah Huang,CIVIL,No,9.34
104880,Tara Schultz,CSE,No,9.86
104881,Alexander Hernandez,CIVIL,No,6.96
104882,Jessica Craig,FT,Yes,8.83
104883,Alexander Blackburn,CIVIL,No,7.53
104884,Jasmine Gray,MECH,No,6.52
104885,Donna Anderson,EEE,Yes,5.23
104886,Charles Lam,CSE,No,8.45
104887,Daniel Porter,EEE,Yes,5.04
104888,Courtney Coffey,FT,No,5.29
104889,Daniel Fisher,FT,No,7.95
104890,Joshua Singh,CIVIL,No,6.94
104891,Lisa Jacobson,CSE,No,9.0
104892,Sheila Koch,MECH,Yes,8.98
104893,Robin Kemp,CIVIL,Yes,9.33
104894,Deborah Wilson,MECH,No,9.88
104895,Chelsea Mueller,MECH,Yes,7.25
104896,Valerie Jones,MECH,No,6.47
104897,David Mahoney,CSE,No,8.34
104898,James Parker,ECE,No,7.64
104899,David Harris,AD,No,8.18
104900,Edward Watkins,CIVIL,Yes,8.91
104901,Jose Clark,CIVIL,Yes,6.97
104902,Mark Miller,CIVIL,Yes,6.48
104903,Kim Tucker,AD,Yes,8.66
104904,Cheryl Cohen,CSE,No,7.75
104905,Emily Marsh,MECH,Yes,5.22
104906,Tracy Miller,EEE,Yes,7.07
104907,Dr. Gregory Scott MD,CIVIL,No,9.07
104908,Victoria Meyer,ECE,No,7.04
104909,Charles Kelly,EEE,Yes,8.2
104910,Charles Miranda,FT,No,9.8
104911,Warren Roberts,CSE,Yes,7.94
104912,Deborah Barton MD,MECH,Yes,7.2
104913,Alejandro Pennington,CSE,No,8.35
104914,Jennifer Anderson,FT,Yes,8.56
104915,Robert Mayer,AD,Yes,8.82
104916,Alicia Roth,EEE,No,9.45
104917,Timothy Dunn,FT,No,7.32
104918,Darren Douglas,MECH,Yes,7.61
104919,Cindy Costa,EEE,Yes,9.03
104920,Taylor Carr,MECH,No,5.23
104921,Billy Chapman,CSE,No,5.54
104922,Danielle Summers MD,FT,Yes,5.74
104923,Edward Miller,EEE,Yes,6.41
104924,Alison Garrison,AD,No,9.9
104925,Catherine English,FT,No,9.17
104926,Isaiah Cunningham,AD,No,9.95
104927,Joseph Morse,MECH,Yes,9.71
104928,Michael Beck DDS,ECE,Yes,8.84
104929,Jean Allen,FT,Yes,5.87
104930,Michelle Reyes,ECE,No,9.58
104931,Sergio Camacho,MECH,Yes,8.59
104932,Alyssa Perez,CSE,No,9.51
104933,Joshua Jones,AD,Yes,5.86
104934,David Bush,AD,Yes,7.74
104935,Clarence Wilson,EEE,Yes,6.67
104936,Joshua Garcia,AD,Yes,7.37
104937,Brandon Sanchez,ECE,No,9.74
104938,Nicholas Francis,FT,Yes,9.87
104939,Erik Flores,AD,Yes,6.93
104940,Mrs. Cynthia Smith DDS,FT,Yes,8.67
104941,Dr. James Cline,ECE,Yes,7.13
104942,Andrea Sharp,AD,No,6.11
104943,Gary Frank,ECE,No,8.63
104944,Jennifer Solis,FT,No,8.92
104945,Roberto Greene,ECE,Yes,9.43
104946,Debbie Hartman,CSE,Yes,5.01
104947,Lauren Hall,CIVIL,Yes,6.41
104948,Cassie Jackson,FT,Yes,5.47
104949,Gloria Washington,CSE,No,6.95
104950,Ashley Hunter,EEE,Yes,7.68
104951,Scott Duncan,CSE,No,5.89
104952,Jason Stokes,CSE,No,6.95
104953,Mr. Mitchell James MD,AD,No,6.01
104954,Katherine Anderson,ECE,Yes,5.69
104955,Jose Green,EEE,No,9.64
104956,Karen Hutchinson,CSE,No,9.19
104957,Barbara Thompson MD,ECE,No,5.47
104958,Ms. Shelley Mills,ECE,Yes,9.01
104959,Elizabeth Gregory,CSE,No,6.39
104960,Cassandra Stone,AD,Yes,5.12
104961,James Burns,AD,Yes,6.82
104962,Dustin Wells,CIVIL,No,9.9
104963,Sarah Barber,EEE,No,5.19
104964,Peter Johnson,CSE,Yes,5.16
104965,Danielle Turner,FT,No,8.84
104966,James Stevenson,CSE,No,8.53
104967,Catherine Soto,CSE,Yes,5.18
104968,Karla Reed,CIVIL,Yes,5.79
104969,Sandy Thornton,MECH,Yes,6.02
104970,Carolyn Reed,MECH,Yes,5.1
104971,Sergio Jones,CIVIL,No,9.56
104972,Caitlin Edwards,ECE,No,9.21
104973,Madison Moses,FT,No,6.06
104974,Shane Freeman,AD,Yes,5.21
104975,Nancy Butler,FT,No,9.26
104976,Joseph Skinner,AD,No,5.19
104977,Ricky Gutierrez,FT,No,7.18
104978,Ronald Arnold,EEE,No,8.02
104979,Jonathan May,ECE,Yes,7.81
104980,Ronnie Miller,MECH,Yes,9.9
104981,Alexandra Taylor MD,MECH,No,6.84
104982,Mr. Michael Peck,AD,No,5.31
