regno,name,dept,hist_arrear,cgpa,dept_encoded,hist_arrear_encoded,placement_eligible,risk_group
104407,Christopher Matthews,CIVIL,No,9.15,1,0,True,Low
104408,Micheal Banks,CIVIL,Yes,7.64,1,1,False,Low
104409,Kelly Gomez,ECE,No,6.85,3,0,False,Low
104410,Jerome Cook,CSE,Yes,9.49,2,1,False,Low
104411,Paul Beck,ECE,No,5.14,3,0,False,High
104412,Jennifer Lucero,CSE,Yes,7.48,2,1,False,Low
104413,Kyle Moore,AD,Yes,6.76,0,1,False,Low
104414,Christopher Lucas,AD,Yes,5.32,0,1,False,High
104415,Melissa Lara,MECH,No,9.18,6,0,True,Low
104416,Veronica Sullivan,FT,No,6.43,5,0,False,Low
104417,Amber Knight,ECE,Yes,8.54,3,1,False,Low
104418,Steven Bentley PhD,FT,No,8.81,5,0,True,Low
104419,Jesus Jackson,CSE,No,5.38,2,0,False,High
104420,Eric White,CIVIL,No,8.04,1,0,True,Low
104421,Joshua Murphy,FT,Yes,9.21,5,1,False,Low
104422,Melinda Downs,CSE,Yes,7.16,2,1,False,Low
104423,Denise Smith,CIVIL,Yes,9.54,1,1,False,Low
104424,Steven Williams,CIVIL,No,9.73,1,0,True,Low
104425,Rebecca Hoffman,FT,Yes,7.0,5,1,False,Low
104426,Michelle Watts,MECH,Yes,9.7,6,1,False,Low
104427,Mrs. Samantha Wright,CIVIL,No,6.33,1,0,False,Low
104428,Diana Wolfe,AD,Yes,5.36,0,1,False,High
104429,Ann Reynolds,ECE,No,8.76,3,0,True,Low
104430,Justin Hatfield,CSE,No,8.17,2,0,True,Low
104431,Brian Larson,ECE,Yes,9.41,3,1,False,Low
104432,Terri Graham,CIVIL,No,5.44,1,0,False,High
104433,Anthony Lewis,FT,No,5.5,5,0,False,High
104434,Becky Martinez,MECH,Yes,9.47,6,1,False,Low
104435,Veronica Jackson,AD,Yes,5.12,0,1,False,High
104436,Lori Singh,CIVIL,No,9.87,1,0,True,Low
104437,Todd Arroyo,CSE,No,6.11,2,0,False,Low
104438,Sara Parsons,AD,Yes,9.06,0,1,False,Low
104439,Wendy Smith,MECH,No,9.16,6,0,True,Low
104440,Cody Fuller,MECH,Yes,5.34,6,1,False,High
104441,Kelly Shaw,ECE,No,8.69,3,0,True,Low
104442,Martin Dickerson,CIVIL,No,9.89,1,0,True,Low
104443,Joseph Figueroa,ECE,No,7.57,3,0,True,Low
104444,Ian Schroeder,MECH,No,5.9,6,0,False,High
104445,Timothy Price,FT,Yes,8.61,5,1,False,Low
104446,Cassandra Dixon,CIVIL,Yes,6.29,1,1,False,Low
104447,Leslie West,CIVIL,Yes,6.73,1,1,False,Low
104448,Ryan Medina,MECH,Yes,7.96,6,1,False,Low
104449,Gregory Johnson,AD,Yes,9.49,0,1,False,Low
104450,Gregory Carr,FT,Yes,5.86,5,1,False,High
104451,Michelle Hudson,CSE,No,5.94,2,0,False,High
104452,Amy Mcintosh,AD,No,9.86,0,0,True,Low
104453,Barbara Hernandez,CIVIL,Yes,5.0,1,1,False,High
104454,Shawn Mitchell,EEE,No,6.85,4,0,False,Low
104455,Teresa Porter,AD,Yes,8.29,0,1,False,Low
104456,Samantha Allen,CIVIL,Yes,9.66,1,1,False,Low
104457,Lori Bailey,CSE,Yes,5.23,2,1,False,High
104458,James Henderson,FT,Yes,6.51,5,1,False,Low
104459,Molly Martinez,ECE,Yes,6.28,3,1,False,Low
104460,Holly Romero,EEE,Yes,9.5,4,1,False,Low
104461,Katrina Perry,EEE,Yes,6.45,4,1,False,Low
104462,Andre Flynn,EEE,No,8.1,4,0,True,Low
104463,Rachel Medina,EEE,Yes,7.19,4,1,False,Low
104464,Suzanne Vance,CIVIL,Yes,7.55,1,1,False,Low
104465,David Deleon,CSE,Yes,5.31,2,1,False,High
104466,Kathleen Rivera,EEE,No,8.12,4,0,True,Low
104467,David Wood,MECH,Yes,8.15,6,1,False,Low
104468,John Cardenas,EEE,No,7.51,4,0,True,Low
104469,Heidi Wilson,MECH,Yes,5.65,6,1,False,High
104470,Richard Walker,EEE,No,8.0,4,0,True,Low
104471,Katherine Vazquez,AD,Yes,5.93,0,1,False,High
104472,Eric Roberts,FT,No,9.11,5,0,True,Low
104473,Beth Smith,CSE,No,8.5,2,0,True,Low
104474,Ivan Mullins,EEE,Yes,6.86,4,1,False,Low
104475,Barbara Walsh,ECE,No,6.09,3,0,False,Low
104476,Perry Pitts,ECE,No,7.2,3,0,False,Low
104477,Angela Stevens,MECH,No,6.31,6,0,False,Low
104478,Scott Barnes,MECH,Yes,9.32,6,1,False,Low
104479,Ashley Jones,MECH,No,5.96,6,0,False,High
104480,Juan Simmons,AD,Yes,5.17,0,1,False,High
104481,Harry Flynn,MECH,No,7.83,6,0,True,Low
104482,Michele Miller,CSE,No,5.21,2,0,False,High
104483,Krista Mendez DDS,CSE,Yes,6.4,2,1,False,Low
104484,John Herring,CIVIL,No,5.83,1,0,False,High
104485,Jesse Garcia,MECH,Yes,6.45,6,1,False,Low
104486,Cheryl Mccarthy,ECE,Yes,8.76,3,1,False,Low
104487,Jeremy Sanchez,ECE,Yes,7.37,3,1,False,Low
104488,Evan Sharp,MECH,No,8.66,6,0,True,Low
104489,Christina Hampton,CSE,Yes,7.34,2,1,False,Low
104490,Margaret Reed,ECE,Yes,8.49,3,1,False,Low
104491,Sean Alvarez,FT,No,5.98,5,0,False,High
104492,Brian Walter,MECH,Yes,7.45,6,1,False,Low
104493,Roy Jones,FT,No,5.9,5,0,False,High
104494,Dustin Jackson,ECE,Yes,6.2,3,1,False,Low
104495,Annette Spencer,CSE,No,9.31,2,0,True,Low
104496,Jason Martin,FT,No,6.36,5,0,False,Low
104497,Monica Davis,FT,Yes,9.29,5,1,False,Low
104498,Kelly Alvarez,EEE,Yes,9.79,4,1,False,Low
104499,Denise Moon,CIVIL,Yes,6.02,1,1,False,Low
104500,Manuel Johnson,EEE,No,8.98,4,0,True,Low
104501,Sara Lee,CIVIL,Yes,8.85,1,1,False,Low
104502,Sarah Roberts,CSE,No,9.5,2,0,True,Low
104503,Patricia Burns,MECH,No,6.23,6,0,False,Low
104504,Sarah Mata,ECE,No,8.29,3,0,True,Low
104505,Dylan Bryan,CSE,Yes,6.54,2,1,False,Low
104506,Nicole Garcia,EEE,No,9.52,4,0,True,Low
104507,Brenda Griffin,CIVIL,No,5.62,1,0,False,High
104508,Laura Young,ECE,No,9.58,3,0,True,Low
104509,Richard Salas,AD,Yes,8.19,0,1,False,Low
104510,John Kane,CIVIL,Yes,8.74,1,1,False,Low
104511,Natalie Flores,CSE,No,6.44,2,0,False,Low
104512,Jesse Stevenson,FT,Yes,6.62,5,1,False,Low
104513,Carrie Gordon,CSE,Yes,7.49,2,1,False,Low
104514,Samuel Levy,MECH,Yes,9.11,6,1,False,Low
104515,Paul Cummings,FT,Yes,5.46,5,1,False,High
104516,Lisa Caldwell,FT,No,7.06,5,0,False,Low
104517,Michelle Mccarthy,AD,Yes,5.8,0,1,False,High
104518,Andrew Reynolds,AD,Yes,6.12,0,1,False,Low
104519,Krista Fuentes,ECE,No,7.92,3,0,True,Low
104520,Kelly Dixon,FT,Yes,7.57,5,1,False,Low
104521,Drew Jones,FT,Yes,9.56,5,1,False,Low
104522,Keith Owen,FT,No,8.98,5,0,True,Low
104523,Jeffrey Perry,MECH,No,6.7,6,0,False,Low
104524,Loretta Bishop,CSE,No,9.4,2,0,True,Low
104525,Kristin Diaz,CIVIL,No,6.14,1,0,False,Low
104526,April Molina,AD,No,5.51,0,0,False,High
104527,Ellen Harrison,CSE,No,6.9,2,0,False,Low
104528,William Carroll,ECE,No,7.49,3,0,False,Low
104529,Yolanda Holt,CSE,No,8.71,2,0,True,Low
104530,Tracy Hanna,CIVIL,No,6.95,1,0,False,Low
104531,Kristi Mendez,ECE,Yes,7.57,3,1,False,Low
104532,Cathy West,CSE,Yes,6.74,2,1,False,Low
104533,Kaylee Brown,ECE,Yes,8.96,3,1,False,Low
104534,Joshua Lee,ECE,Yes,5.12,3,1,False,High
104535,Melissa Johnson,MECH,No,6.25,6,0,False,Low
104536,Jason Perry,CIVIL,Yes,7.05,1,1,False,Low
104537,Scott Roberts,CIVIL,Yes,7.01,1,1,False,Low
104538,Albert Allen,AD,No,6.53,0,0,False,Low
104539,Monique Barker,CSE,No,6.2,2,0,False,Low
104540,Raven Wilkinson,EEE,Yes,5.29,4,1,False,High
104541,Debra Fuller,MECH,Yes,6.31,6,1,False,Low
104542,Penny Williams,AD,No,7.95,0,0,True,Low
104543,Cristian Wallace,AD,Yes,6.27,0,1,False,Low
104544,Jordan Ellison,CSE,No,5.0,2,0,False,High
104545,Jeanette Watkins,EEE,No,5.09,4,0,False,High
104546,James Erickson,CIVIL,Yes,9.56,1,1,False,Low
104547,Robert Harvey,FT,No,5.33,5,0,False,High
104548,Joshua Barnes,MECH,No,7.48,6,0,False,Low
104549,Kyle Brown,CSE,No,5.38,2,0,False,High
104550,Denise Trevino,FT,Yes,9.14,5,1,False,Low
104551,Yvette Montgomery,FT,No,7.63,5,0,True,Low
104552,Tiffany Willis,AD,Yes,6.47,0,1,False,Low
104553,Valerie Davis,CIVIL,Yes,6.82,1,1,False,Low
104554,Aimee Walls,ECE,No,7.26,3,0,False,Low
104555,Carol Noble,CIVIL,No,5.54,1,0,False,High
104556,Megan Taylor,AD,No,6.47,0,0,False,Low
104557,Ronnie Thompson,MECH,Yes,8.99,6,1,False,Low
104558,Gerald Briggs,FT,No,6.97,5,0,False,Low
104559,Kelly Diaz,AD,Yes,8.22,0,1,False,Low
104560,Bryan Thompson,CSE,No,6.71,2,0,False,Low
104561,Laura Bowman,EEE,Yes,9.91,4,1,False,Low
104562,Robert Arnold,FT,Yes,8.99,5,1,False,Low
104563,Amy Brewer,FT,Yes,9.35,5,1,False,Low
104564,Michelle Callahan,ECE,Yes,8.32,3,1,False,Low
104565,Christine Schmidt,AD,Yes,9.53,0,1,False,Low
104566,Victor Lopez,FT,Yes,5.22,5,1,False,High
104567,Thomas Wallace,FT,No,7.18,5,0,False,Low
104568,Michael Harris,AD,No,5.6,0,0,False,High
104569,Meghan Mcdaniel,MECH,No,8.72,6,0,True,Low
104570,Christopher Sanders,CIVIL,No,9.2,1,0,True,Low
104571,Austin Howe,EEE,Yes,5.84,4,1,False,High
104572,Victoria Galloway,MECH,Yes,6.52,6,1,False,Low
104573,Angel Rodriguez,CIVIL,No,9.14,1,0,True,Low
104574,Rodney Finley,CIVIL,No,8.0,1,0,True,Low
104575,Robert Ali,CSE,No,9.69,2,0,True,Low
104576,John Meyers,CIVIL,No,9.41,1,0,True,Low
104577,Elizabeth Simpson,EEE,Yes,9.81,4,1,False,Low
104578,Christine Cooley,EEE,Yes,6.53,4,1,False,Low
104579,Michelle Brown,CIVIL,No,9.3,1,0,True,Low
104580,Reginald Pearson,MECH,No,8.41,6,0,True,Low
104581,Sheila Stanley,FT,No,5.74,5,0,False,High
104582,James Costa,CSE,Yes,6.48,2,1,False,Low
104583,Anthony Garcia,ECE,Yes,8.88,3,1,False,Low
104584,Gregory Owen,EEE,Yes,6.26,4,1,False,Low
104585,Cheryl Dillon,ECE,No,5.46,3,0,False,High
104586,Nancy Nixon,EEE,Yes,7.06,4,1,False,Low
104587,Brian Manning,AD,Yes,7.41,0,1,False,Low
104588,Douglas Young,MECH,No,9.02,6,0,True,Low
104589,Lori Armstrong,EEE,No,6.19,4,0,False,Low
104590,Stephanie Harper,CIVIL,Yes,9.35,1,1,False,Low
104591,Samantha Ramsey,EEE,No,5.33,4,0,False,High
104592,Holly Choi,EEE,Yes,5.55,4,1,False,High
104593,Erik Santos,EEE,Yes,8.53,4,1,False,Low
104594,Gabriella Reed,CIVIL,No,8.47,1,0,True,Low
104595,Derek Ross,AD,No,6.74,0,0,False,Low
104596,Heather Johns,AD,No,6.03,0,0,False,Low
104597,Joseph Hernandez,MECH,Yes,6.54,6,1,False,Low
104598,Natalie Miller,CIVIL,Yes,7.69,1,1,False,Low
104599,Laura Medina,CSE,Yes,6.37,2,1,False,Low
104600,Caitlin Russo,AD,No,7.68,0,0,True,Low
104601,Joshua Taylor,AD,Yes,6.51,0,1,False,Low
104602,Amanda Mcknight,CSE,No,5.45,2,0,False,High
104603,Roy Davis,AD,Yes,5.31,0,1,False,High
104604,Paul Campbell,AD,Yes,6.11,0,1,False,Low
104605,Timothy Summers,CSE,No,7.25,2,0,False,Low
104606,Gregory Wells,MECH,No,9.46,6,0,True,Low
104607,Jason Atkins,CSE,Yes,8.85,2,1,False,Low
104608,Jennifer Brown,MECH,No,6.09,6,0,False,Low
104609,Joseph Gray,FT,Yes,8.88,5,1,False,Low
104610,Victoria Smith,CSE,Yes,9.33,2,1,False,Low
104611,Ashley Baker,EEE,No,7.98,4,0,True,Low
104612,Thomas Lopez,CIVIL,No,8.27,1,0,True,Low
104613,Regina Turner,MECH,Yes,6.98,6,1,False,Low
104614,Jacqueline Campbell,MECH,No,5.52,6,0,False,High
104615,Timothy Mueller,CSE,No,6.87,2,0,False,Low
104616,Anthony Whitaker,CIVIL,Yes,7.14,1,1,False,Low
104617,Jaime Carr,CSE,No,7.78,2,0,True,Low
104618,Christine Gillespie,CSE,No,8.25,2,0,True,Low
104619,Joshua Jenkins,MECH,Yes,7.31,6,1,False,Low
104620,Sandy Alvarez,AD,No,8.61,0,0,True,Low
104621,Cathy Jordan,MECH,No,5.58,6,0,False,High
104622,Jacqueline Wright,FT,Yes,5.67,5,1,False,High
104623,Kelly Morris,ECE,Yes,6.08,3,1,False,Low
104624,Julia Atkins,FT,No,6.09,5,0,False,Low
104625,Troy White,ECE,No,7.67,3,0,True,Low
104626,Jamie Clark,AD,Yes,9.47,0,1,False,Low
104627,Bryan Bowers,FT,No,7.01,5,0,False,Low
104628,Jennifer Ochoa,EEE,Yes,8.97,4,1,False,Low
104629,Joshua Smith,EEE,Yes,9.16,4,1,False,Low
104630,Amy Bailey,MECH,No,6.13,6,0,False,Low
104631,Rhonda Diaz,AD,Yes,5.52,0,1,False,High
104632,Diane Goodwin,FT,No,8.27,5,0,True,Low
104633,Alexis Brown,CSE,No,8.53,2,0,True,Low
104634,James Peterson,FT,No,9.68,5,0,True,Low
104635,Wendy Farmer,MECH,No,9.36,6,0,True,Low
104636,Philip Kelley,CSE,Yes,9.85,2,1,False,Low
104637,Ashley Copeland,FT,Yes,7.82,5,1,False,Low
104638,Jennifer Williams,MECH,No,7.03,6,0,False,Low
104639,Tracy Rice,ECE,No,8.19,3,0,True,Low
104640,Brian Lane,CIVIL,No,8.5,1,0,True,Low
104641,Nicholas Watkins,FT,Yes,5.77,5,1,False,High
104642,Adam Goodman,AD,Yes,9.51,0,1,False,Low
104643,Robert Shepard,CIVIL,Yes,7.75,1,1,False,Low
104644,Laura Chang,EEE,Yes,9.18,4,1,False,Low
104645,Mr. Richard Henry,CSE,No,6.81,2,0,False,Low
104646,Christy Williams,CIVIL,No,5.36,1,0,False,High
104647,Denise Anderson,EEE,Yes,8.31,4,1,False,Low
104648,Kimberly Kane,ECE,Yes,6.32,3,1,False,Low
104649,Ryan Mckinney,AD,Yes,5.2,0,1,False,High
104650,Mike Sanchez,AD,No,6.44,0,0,False,Low
104651,Rebecca Hunt,AD,Yes,5.83,0,1,False,High
104652,Hunter Thompson,CSE,No,5.99,2,0,False,High
104653,George Cunningham,EEE,Yes,7.94,4,1,False,Low
104654,Marc Hernandez,CIVIL,Yes,6.44,1,1,False,Low
104655,Steven Vazquez,CSE,Yes,7.7,2,1,False,Low
104656,Richard Rogers,FT,No,5.9,5,0,False,High
104657,Donna Carpenter,CSE,Yes,6.45,2,1,False,Low
104658,Tracey Lewis,CSE,Yes,7.4,2,1,False,Low
104659,Francisco Johnson,AD,No,8.51,0,0,True,Low
104660,Micheal Butler,CIVIL,No,8.11,1,0,True,Low
104661,Darlene Williamson,EEE,No,8.85,4,0,True,Low
104662,Dustin Randolph,EEE,Yes,8.17,4,1,False,Low
104663,John Carlson MD,FT,No,6.65,5,0,False,Low
104664,Sean Cook,MECH,Yes,9.13,6,1,False,Low
104665,Stephanie Duran,CSE,No,7.37,2,0,False,Low
104666,Kimberly Terry,ECE,No,5.25,3,0,False,High
104667,Sharon Brown,AD,No,9.45,0,0,True,Low
104668,Tammy Lopez,FT,Yes,5.82,5,1,False,High
104669,Mary Davis,CIVIL,No,9.79,1,0,True,Low
104670,Samantha Leonard,CIVIL,Yes,7.71,1,1,False,Low
104671,Lori Smith,AD,Yes,7.64,0,1,False,Low
104672,Mr. Christopher Bennett,FT,No,8.09,5,0,True,Low
104673,Ariel Bryant,ECE,Yes,7.69,3,1,False,Low
104674,Walter Hill,AD,No,5.81,0,0,False,High
104675,Olivia Jones,MECH,Yes,6.2,6,1,False,Low
104676,Jacob Mooney,AD,No,7.89,0,0,True,Low
104677,Matthew Ortiz,EEE,No,6.56,4,0,False,Low
104678,Sydney Wright,CSE,Yes,9.52,2,1,False,Low
104679,Victor Patel,FT,Yes,5.95,5,1,False,High
104680,Morgan Garrett,EEE,No,9.23,4,0,True,Low
104681,Jordan Banks,ECE,No,8.94,3,0,True,Low
104682,Amy Herrera,EEE,Yes,6.33,4,1,False,Low
104683,Emily Ali,ECE,Yes,9.46,3,1,False,Low
104684,Christina Wagner,AD,Yes,9.57,0,1,False,Low
104685,Elizabeth Fry,CIVIL,No,9.13,1,0,True,Low
104686,Krystal Cohen,EEE,Yes,6.8,4,1,False,Low
104687,Michelle Thomas,CSE,Yes,7.36,2,1,False,Low
104688,Alexander Bailey,MECH,Yes,8.08,6,1,False,Low
104689,Cynthia Ross,ECE,No,9.91,3,0,True,Low
104690,Abigail Spears,CSE,No,9.76,2,0,True,Low
104691,Jillian Santos,ECE,No,9.12,3,0,True,Low
104692,Christopher Perez,CSE,No,6.87,2,0,False,Low
104693,Randy Benson,MECH,Yes,6.44,6,1,False,Low
104694,Kevin Kelly,FT,Yes,8.23,5,1,False,Low
104695,Cody Stevens,CSE,Yes,6.61,2,1,False,Low
104696,Wesley Mejia,CSE,No,9.71,2,0,True,Low
104697,Danielle Richardson,MECH,No,5.63,6,0,False,High
104698,Matthew Hanna,AD,Yes,7.74,0,1,False,Low
104699,Sarah Garcia,CIVIL,No,8.4,1,0,True,Low
104700,Matthew Curtis,AD,Yes,6.21,0,1,False,Low
104701,Timothy Herrera,ECE,No,6.5,3,0,False,Low
104702,Theodore Berry,AD,Yes,9.79,0,1,False,Low
104703,Courtney Bryant,CSE,Yes,7.94,2,1,False,Low
104704,Arthur Valenzuela,ECE,No,9.12,3,0,True,Low
104705,Robert Dixon,FT,Yes,5.54,5,1,False,High
104706,Casey Wallace,CIVIL,No,8.12,1,0,True,Low
104707,Jessica Potter,FT,Yes,9.81,5,1,False,Low
104708,Sheila Mooney,EEE,Yes,7.2,4,1,False,Low
104709,Lori Galvan,ECE,No,8.11,3,0,True,Low
104710,David Newton Jr.,MECH,No,8.87,6,0,True,Low
104711,Erin Kelly,CIVIL,No,9.75,1,0,True,Low
104712,Michael Morton,CIVIL,No,6.03,1,0,False,Low
104713,James Payne,EEE,Yes,5.97,4,1,False,High
104714,Casey Jordan,EEE,No,6.56,4,0,False,Low
104715,Kristen Joseph,EEE,Yes,5.02,4,1,False,High
104716,Lauren Crawford,CSE,Yes,8.95,2,1,False,Low
104717,Abigail Rogers,ECE,Yes,8.24,3,1,False,Low
104718,Michelle Robinson,CIVIL,No,7.81,1,0,True,Low
104719,Kayla Miller,ECE,No,6.93,3,0,False,Low
104720,Crystal Smith DDS,ECE,No,8.41,3,0,True,Low
104721,Adam Gonzales,CIVIL,Yes,7.65,1,1,False,Low
104722,Rachel Rhodes,ECE,Yes,8.75,3,1,False,Low
104723,Juan Jensen,FT,No,5.79,5,0,False,High
104724,Michele Scott,FT,No,7.83,5,0,True,Low
104725,William Tate,ECE,Yes,8.56,3,1,False,Low
104726,Margaret Nixon,AD,No,8.75,0,0,True,Low
104727,Kristine Black,AD,No,9.76,0,0,True,Low
104728,Brent Wilkins,EEE,Yes,6.79,4,1,False,Low
104729,Lisa Hall,MECH,No,9.94,6,0,True,Low
104730,Jennifer Lopez,MECH,No,5.94,6,0,False,High
104731,Kayla Robles,CSE,Yes,8.17,2,1,False,Low
104732,Kerry Santiago,EEE,Yes,5.98,4,1,False,High
104733,James Jacobs,EEE,Yes,6.31,4,1,False,Low
104734,Eddie Bell,AD,No,6.09,0,0,False,Low
104735,Austin Shannon,ECE,No,8.63,3,0,True,Low
104736,Dustin Doyle,EEE,No,5.34,4,0,False,High
104737,Sonia Bennett,ECE,Yes,5.27,3,1,False,High
104738,Jill Edwards,CSE,No,8.95,2,0,True,Low
104739,Jacqueline Ward,CSE,No,7.15,2,0,False,Low
104740,Randy Eaton,CSE,Yes,5.58,2,1,False,High
104741,Jennifer Jacobs,EEE,No,7.48,4,0,False,Low
104742,Willie Jenkins,CIVIL,No,8.85,1,0,True,Low
104743,Jason Randall,FT,Yes,7.75,5,1,False,Low
104744,Kristi Rojas,ECE,Yes,9.41,3,1,False,Low
104745,Christine Lee,AD,No,8.62,0,0,True,Low
104746,Rebecca Ray,AD,No,8.53,0,0,True,Low
104747,Nicole Gonzalez,ECE,No,8.26,3,0,True,Low
104748,Heather Perez,MECH,No,7.44,6,0,False,Low
104749,Mr. Alexander Higgins,FT,Yes,5.39,5,1,False,High
104750,Jacqueline Wood,CSE,Yes,9.75,2,1,False,Low
104751,Luis Robinson,AD,No,7.91,0,0,True,Low
104752,Brett Colon,CSE,Yes,8.61,2,1,False,Low
104753,Colleen Martin,CIVIL,Yes,6.7,1,1,False,Low
104754,Emily Mccall,EEE,No,9.83,4,0,True,Low
104755,Michael Richardson,FT,No,7.51,5,0,True,Low
104756,Jessica Turner,AD,Yes,5.54,0,1,False,High
104757,Gregory Drake,AD,Yes,8.45,0,1,False,Low
104758,Raymond Gonzalez,ECE,Yes,6.74,3,1,False,Low
104759,Sheila Khan MD,FT,No,8.56,5,0,True,Low
104760,Rebecca Patel,ECE,No,8.78,3,0,True,Low
104761,Austin Evans,MECH,No,6.14,6,0,False,Low
104762,Cassandra Norman,ECE,No,5.3,3,0,False,High
104763,Mark Rivas,ECE,Yes,8.61,3,1,False,Low
104764,Jennifer Allen,CSE,No,5.12,2,0,False,High
104765,Amy Barry,EEE,Yes,6.8,4,1,False,Low
104766,Heidi Rodriguez,CIVIL,Yes,5.09,1,1,False,High
104767,Nicole Richardson,ECE,Yes,5.95,3,1,False,High
104768,Katherine Blake,FT,No,9.99,5,0,True,Low
104769,Aaron Fischer,ECE,Yes,5.98,3,1,False,High
104770,Carolyn Costa,AD,Yes,5.69,0,1,False,High
104771,David Henderson Jr.,MECH,No,6.76,6,0,False,Low
104772,Desiree Long,CSE,Yes,9.13,2,1,False,Low
104773,Kevin Vaughan,CSE,Yes,8.85,2,1,False,Low
104774,Jillian Chung,AD,Yes,8.54,0,1,False,Low
104775,Kimberly West,CIVIL,No,5.54,1,0,False,High
104776,Paul Donovan,EEE,Yes,5.35,4,1,False,High
104777,Kenneth Webb,FT,Yes,9.81,5,1,False,Low
104778,Troy Hartman,CIVIL,No,5.38,1,0,False,High
104779,Kelly Evans,CSE,No,5.82,2,0,False,High
104780,Jason Vincent,MECH,No,6.81,6,0,False,Low
104781,Omar Espinoza,EEE,Yes,6.41,4,1,False,Low
104782,Christopher Finley,CIVIL,No,8.08,1,0,True,Low
104783,Nicole Wilson,FT,No,6.27,5,0,False,Low
104784,Mr. Ronald Mcbride,CSE,Yes,5.31,2,1,False,High
104785,Jerry Bradshaw,ECE,Yes,5.76,3,1,False,High
104786,Jason Barrera,MECH,Yes,6.78,6,1,False,Low
104787,Jessica Robles,FT,Yes,7.65,5,1,False,Low
104788,Joshua Jones,AD,Yes,9.0,0,1,False,Low
104789,Carolyn Thomas,AD,No,9.31,0,0,True,Low
104790,Tammie Dixon,CIVIL,Yes,6.9,1,1,False,Low
104791,Steven Rios,CSE,No,7.91,2,0,True,Low
104792,Sean Daniel,CSE,No,9.6,2,0,True,Low
104793,Ann Bates,EEE,Yes,5.36,4,1,False,High
104794,Tina Fox,FT,No,6.13,5,0,False,Low
104795,Miranda Lopez,CSE,Yes,9.65,2,1,False,Low
104796,Jonathan Ellis,CIVIL,Yes,6.55,1,1,False,Low
104797,Brian Smith,ECE,Yes,6.54,3,1,False,Low
104798,Jessica Jackson,MECH,Yes,5.31,6,1,False,High
104799,Kathryn Porter,CSE,Yes,9.15,2,1,False,Low
104800,Jessica Riley,CSE,No,8.81,2,0,True,Low
104801,Angela Murphy,ECE,Yes,5.06,3,1,False,High
104802,Megan Rodriguez,CSE,No,6.47,2,0,False,Low
104803,Jonathon Jenkins,FT,No,7.16,5,0,False,Low
104804,Colton Brown,ECE,No,7.06,3,0,False,Low
104805,Amber Jones,CSE,No,5.11,2,0,False,High
104806,Joshua Brock,CIVIL,No,6.61,1,0,False,Low
104807,Melissa Foster,MECH,Yes,7.59,6,1,False,Low
104808,Charles Martinez,EEE,Yes,6.66,4,1,False,Low
104809,Joan Chandler,AD,No,5.81,0,0,False,High
104810,John Andrews,FT,Yes,5.62,5,1,False,High
104811,Kevin Watson,AD,No,5.94,0,0,False,High
104812,Desiree Hicks,MECH,No,8.14,6,0,True,Low
104813,Becky Hernandez,EEE,No,7.01,4,0,False,Low
104814,Karen Mueller,CIVIL,No,8.24,1,0,True,Low
104815,Crystal Wallace,ECE,Yes,6.19,3,1,False,Low
104816,Kiara Vance,EEE,Yes,8.02,4,1,False,Low
104817,David Blackwell,MECH,Yes,9.47,6,1,False,Low
104818,Carol Miller,CSE,Yes,7.11,2,1,False,Low
104819,Raymond Riley,FT,No,8.48,5,0,True,Low
104820,Chelsea Simpson,ECE,No,5.31,3,0,False,High
104821,Jill Stephens,ECE,No,6.57,3,0,False,Low
104822,Heather Walsh,ECE,No,6.81,3,0,False,Low
104823,Emily Taylor,MECH,No,7.97,6,0,True,Low
104824,Sarah Sanchez,ECE,No,6.17,3,0,False,Low
104825,Timothy Cruz,EEE,No,6.6,4,0,False,Low
104826,Elizabeth Walter,EEE,No,5.18,4,0,False,High
104827,Megan Fry,AD,Yes,9.67,0,1,False,Low
104828,James Johnson,FT,No,7.11,5,0,False,Low
104829,Ronald Lynn,CIVIL,No,6.86,1,0,False,Low
104830,Todd Rodriguez,FT,Yes,5.5,5,1,False,High
104831,Julie Carr,MECH,No,6.21,6,0,False,Low
104832,Jennifer Shepherd,ECE,Yes,9.48,3,1,False,Low
104833,Adrienne Nguyen,EEE,No,7.71,4,0,True,Low
104834,Kristen Lopez,AD,Yes,5.21,0,1,False,High
104835,William Haley,CSE,No,5.18,2,0,False,High
104836,Joshua Morgan,MECH,No,5.9,6,0,False,High
104837,Rachael Jones DVM,CSE,No,8.99,2,0,True,Low
104838,Elizabeth Johnson,FT,No,6.62,5,0,False,Low
104839,Mark Newton,FT,Yes,7.85,5,1,False,Low
104840,Kristin Christian,MECH,No,6.03,6,0,False,Low
104841,Shelby Ochoa,EEE,No,5.75,4,0,False,High
104842,Jessica Collier,EEE,No,9.84,4,0,True,Low
104843,Kimberly Rivera,AD,Yes,9.78,0,1,False,Low
104844,Danielle Jones,EEE,No,6.3,4,0,False,Low
104845,Tonya Campbell,FT,No,8.31,5,0,True,Low
104846,Alyssa King,MECH,Yes,6.53,6,1,False,Low
104847,Samantha Blackwell,AD,Yes,8.01,0,1,False,Low
104848,Timothy Moore,EEE,Yes,9.69,4,1,False,Low
104849,Shawn Stanley,EEE,No,7.3,4,0,False,Low
104850,Jessica Shepard,AD,No,5.47,0,0,False,High
104851,Nicole Larson,EEE,No,6.64,4,0,False,Low
104852,Edward Turner,ECE,No,6.43,3,0,False,Low
104853,Lonnie Robinson,AD,Yes,6.75,0,1,False,Low
